حشره	1074	0.00454629280556	0.0448890831694	NEG
شبه فلان	6	0.00850653718505	0.0250011123086	NEG
حشري	612	0.0224167862584	0.0291591737714	NEG
نقي	10029	0.0558975078015	0.0232154113976	POS
باع	29068	0.032369168517	0.0510152822822	NEG
طويطر مجنون	0	0	0	NEG
غتيت بجد	0	0	0	NEG
محروقه	717	0.0238017523482	0.0320779658139	NEG
ااخر تعيس	0	0	0	NEG
اغبيه	690	0.00756136459066	0.0373965532807	NEG
جامدين	800	0.0242546768242	0.0298231895159	NEG
في الخيانه	52	0.0243095981725	0.0264078778102	NEG
بتاع سموحه	2	0.0332133093313	0.0167731189367	POS
ارهابيين	2672	-0.00926455999028	0.0539966529139	NEG
مبادئ غريبه	2	0.0332133093313	0.0167731189367	POS
وراه سر	41	0.024987435408	0.0186465757072	POS
ايممممانك	1	0.024987435408	0	POS
مقزز	1174	0.00232582536192	0.0406875411115	NEG
للشعب السوري	1184	0.0518936051496	0.0125466580332	POS
خدمت البلد	47	-0.0847026769638	0.0560317004424	NEG
شخصي	30174	0.0466649245958	0.0381213133907	POS
نعجه	1406	-0.00287852109877	0.0456404356231	NEG
مهمه	8428	0.0476574317114	0.0282639441793	POS
محنكه	131	0.0442926060271	0.00711916034143	POS
جسمها جامد	45	-0.00930857360496	0.0340514244418	NEG
المتناكه	527	-0.0274389046876	0.0519148093535	NEG
ضحكته جامده	1	0	0.0519148093535	NEG
بجح	1005	0.00310976526982	0.038381928885	NEG
الكلب دي	97	0.0112569111558	0.0300486330936	NEG
لاسع	3873	0.0304600684155	0.0374955399696	NEG
فرفوور	11	0.0297502297692	0.00188494863758	POS
ذكي	7737	0.0468564518737	0.0295442653964	POS
روقني	390	0.0471983748133	0.00698718044764	POS
مفيد	4204	0.0570974102316	0.0182335470883	POS
محترم بحترمك	1	0	0.0182335470883	NEG
مفيش ابداع	15	0.0322735440772	0.00629924584618	POS
ضب	33194	0.0256863536503	0.0586053040482	NEG
شخصيه بضان	2	0	0.0586053040482	NEG
